2024-01-20 09:00:00,39.48,14.27,15.69
2024-01-20 10:00:00,39.60,14.22,15.72
2024-01-20 11:00:00,39.63,14.18,15.80
2024-01-20 12:00:00,39.85,15.99,15.03
2024-01-20 13:00:00,39.76,16.80,14.95
2024-01-20 14:00:00,39.82,18.58,14.94
2024-01-20 15:00:00,39.78,17.89,14.95
2024-01-20 16:00:00,39.79,18.07,14.95
2024-01-20 17:00:00,39.57,17.07,15.08
2024-01-20 18:00:00,38.58,15.48,16.03
2024-01-20 19:00:00,38.95,15.35,15.90
2024-01-20 20:00:00,38.79,14.25,16.27
2024-01-20 21:00:00,38.51,14.64,16.39
2024-01-20 22:00:00,38.44,14.80,16.46
2024-01-20 23:00:00,37.96,14.57,16.49
2024-01-21 00:00:00,37.64,10.47,16.11
2024-01-21 01:00:00,37.64,10.51,16.38
2024-01-21 02:00:00,37.55,10.52,16.36
2024-01-21 03:00:00,37.43,10.53,16.38
2024-01-21 04:00:00,37.44,10.53,16.35
2024-01-21 05:00:00,37.76,10.67,16.70
2024-01-21 06:00:00,38.91,13.17,16.06
2024-01-21 07:00:00,38.92,13.06,16.39
2024-01-21 08:00:00,38.92,13.05,15.99
2024-01-21 09:00:00,39.20,13.07,15.23
2024-01-21 10:00:00,39.16,13.02,15.17
2024-01-21 11:00:00,39.31,13.17,15.35
2024-01-21 12:00:00,39.23,14.73,15.37
2024-01-21 13:00:00,38.96,15.46,15.47
2024-01-21 14:00:00,39.04,15.69,15.38
2024-01-21 15:00:00,39.02,14.85,15.42
2024-01-21 16:00:00,39.85,15.04,15.42
2024-01-21 17:00:00,39.99,14.68,15.45
2024-01-21 18:00:00,38.57,13.77,15.66
2024-01-21 19:00:00,38.51,13.62,16.50
2024-01-21 20:00:00,38.56,13.65,16.65
2024-01-21 21:00:00,38.50,13.77,16.73
2024-01-21 22:00:00,38.39,13.76,17.62
2024-01-21 23:00:00,38.49,13.57,17.71
2024-01-22 00:00:00,43.08,10.71,18.19
2024-01-22 01:00:00,63.31,10.63,19.57
2024-01-22 02:00:00,70.94,10.64,20.97
2024-01-22 03:00:00,86.31,10.64,21.32
2024-01-22 04:00:00,86.33,10.64,21.21
2024-01-22 05:00:00,61.62,10.69,18.48
2024-01-22 06:00:00,41.14,13.19,16.69
2024-01-22 07:00:00,41.08,13.41,16.55
2024-01-22 08:00:00,40.80,13.44,16.13
2024-01-22 09:00:00,41.11,13.47,15.98
2024-01-22 10:00:00,40.72,13.46,15.96
2024-01-22 11:00:00,40.68,13.48,16.21
2024-01-22 12:00:00,41.13,15.75,15.97
2024-01-22 13:00:00,40.90,15.85,16.05
2024-01-22 14:00:00,40.70,14.87,16.04
2024-01-22 15:00:00,40.33,14.06,16.04
